Train signal size,Train background size,Validation signal size,Validation background size,Test signal size,Test background size,Training method,Model structure,Model Name,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Training epochs,time
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_w_product_06,0.6568902134895325,0.6239035087719298,0.609873341976663,0.6707444190979004,0.6417,0.690441065,"quark jet: = 2, L: 300 fb^-1, aa, w/ decay product",65,2026-03-18 16:23:03.568812
720,491,180,124,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_100_aa_wo_product_case_5_08,0.6426753997802734,0.6546052631578947,0.6482302867383513,0.6502730846405029,0.6574,0.70752196,"quark jet: = 2, L: 100 fb^-1, aa, w/o decay product",72,2026-03-18 16:24:32.085397
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_w_product_07,0.6491486430168152,0.6337719298245614,0.6389847411987634,0.65928053855896,0.65405,0.70758988,"quark jet: = 2, L: 300 fb^-1, aa, w/ decay product",92,2026-03-18 16:24:35.508325
720,491,180,124,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_100_aa_wo_product_case_5_09,0.6629385948181152,0.6348684210526315,0.6151433691756273,0.6387250423431396,0.6681,0.72835697,"quark jet: = 2, L: 100 fb^-1, aa, w/o decay product",69,2026-03-18 16:25:43.272020
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_w_product_08,0.6479437351226807,0.6217105263157895,0.639059539244041,0.6552565097808838,0.6578,0.7087785200000001,"quark jet: = 2, L: 300 fb^-1, aa, w/ decay product",89,2026-03-18 16:26:16.654951
720,491,180,124,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_100_aa_wo_product_case_5_10,0.676166296005249,0.6019736842105263,0.5780465949820789,0.6552864909172058,0.65405,0.705706245,"quark jet: = 2, L: 100 fb^-1, aa, w/o decay product",77,2026-03-18 16:26:46.959032
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_w_product_09,0.6671736836433411,0.6118421052631579,0.587967487782986,0.6616427898406982,0.65065,0.701802945,"quark jet: = 2, L: 300 fb^-1, aa, w/ decay product",72,2026-03-18 16:27:38.782468
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_01,0.6533825993537903,0.6239035087719298,0.6253515508128055,0.6519840359687805,0.67435,0.7344645550000001,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",81,2026-03-18 16:28:17.195833
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_w_product_10,0.6614417433738708,0.5986842105263158,0.6038745387453874,0.669535219669342,0.6557,0.70790703,"quark jet: = 2, L: 300 fb^-1, aa, w/ decay product",54,2026-03-18 16:28:55.198466
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_02,0.6513873338699341,0.6173245614035088,0.6311459060536551,0.6558002233505249,0.6683,0.72579824,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",58,2026-03-18 16:29:35.111409
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_01,0.6496241688728333,0.626281112737921,0.6342053315786667,0.6420642733573914,0.6693,0.72683632,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",46,2026-03-18 16:30:31.394611
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_03,0.6544252634048462,0.6228070175438597,0.6193627206542336,0.6437734365463257,0.6744,0.7336076650000001,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",59,2026-03-18 16:30:55.250858
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_04,0.6408109068870544,0.6546052631578947,0.655450284232572,0.6425009965896606,0.67845,0.7369208049999999,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",86,2026-03-18 16:32:29.516804
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_02,0.6485750079154968,0.633601756954612,0.6385451307997368,0.6390475630760193,0.6761,0.735806215,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",73,2026-03-18 16:32:42.067799
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_05,0.637971043586731,0.6524122807017544,0.6596190286227186,0.6480084657669067,0.67505,0.7304174500000001,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",85,2026-03-18 16:34:02.566301
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_03,0.6376029849052429,0.6383601756954612,0.6643313408084508,0.6486487984657288,0.6622,0.7210210400000001,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",90,2026-03-18 16:35:07.575323
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_06,0.6492065787315369,0.631578947368421,0.6350304178717463,0.6596324443817139,0.6699,0.73176401,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",76,2026-03-18 16:35:34.030124
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_07,0.6454011797904968,0.6392543859649122,0.6458611748279645,0.6499776244163513,0.6785,0.7366491850000001,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",96,2026-03-18 16:37:10.473298
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_04,0.6459567546844482,0.6332357247437774,0.6502927099820384,0.6516287326812744,0.6737,0.73121808,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",96,2026-03-18 16:37:41.560638
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_05,0.6587614417076111,0.6142020497803806,0.615024130372926,0.6532217264175415,0.6472,0.69714814,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",36,2026-03-18 16:39:16.261843
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_08,0.6473050713539124,0.6195175438596491,0.638929889298893,0.644497275352478,0.6727,0.7305373450000001,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",77,2026-03-18 16:39:25.698916
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_09,0.6625142693519592,0.6030701754385965,0.6043033808716466,0.6502059102058411,0.66335,0.72758227,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",49,2026-03-18 16:41:01.623214
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_06,0.6419923305511475,0.633601756954612,0.6504813848233181,0.6504867076873779,0.66975,0.728962975,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",83,2026-03-18 16:41:56.123886
2162,1475,542,370,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_300_aa_wo_product_case_5_10,0.6577557325363159,0.6118421052631579,0.61409693826668,0.6592005491256714,0.6651,0.720406,"quark jet: = 2, L: 300 fb^-1, aa, w/o decay product",53,2026-03-18 16:43:00.038885
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_07,0.6415809392929077,0.6383601756954612,0.6536213343173695,0.6592919230461121,0.673,0.729885475,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",63,2026-03-18 16:44:14.406966
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_01,0.6412863731384277,0.6332357247437774,0.6530316907044156,0.6293821334838867,0.68805,0.74812209,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",46,2026-03-18 16:44:36.352769
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_02,0.6549822688102722,0.6218887262079063,0.617584161761306,0.6628335118293762,0.6601,0.713961305,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",28,2026-03-18 16:45:52.177899
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_08,0.6508333086967468,0.6251830161054173,0.633394502142946,0.6331415772438049,0.68065,0.738852635,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",60,2026-03-18 16:46:26.695330
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_03,0.6368771195411682,0.640190336749634,0.6640251262648718,0.6525346040725708,0.6692,0.72633909,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",64,2026-03-18 16:47:33.845073
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_09,0.6409927606582642,0.6255490483162518,0.6522430909996266,0.6393499374389648,0.6729,0.7334737200000001,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",90,2026-03-18 16:49:16.371258
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_wo_product_case_5_04,0.6428043246269226,0.6259150805270863,0.6473069792463232,0.6399258375167847,0.6808,0.7366961999999999,"quark jet: = 2, L: 900 fb^-1, aa, w/o decay product",54,2026-03-18 16:49:22.430872
6492,4429,1624,1108,10000,10000,CWoLa,event-CNN,quark_jet_2_cut_eventCNN_L_900_aa_w_product_10,0.6561964154243469,0.6277452415812591,0.6173335215450552,0.6567283868789673,0.65625,0.7115035150000001,"quark jet: = 2, L: 900 fb^-1, aa, w/ decay product",32,2026-03-18 16:50:58.706154
